t,p,v,theta,omega,u,v_command,solve_ms,qp_ms
3.8000000000000003,0.038679000000211676,0.0019375813306296544,-0.00025748771364220716,0.0002202702843662938,-0.0019953697031248716,0.0,6.786899999497109,6.64620000134164
4.0,0.03904059290724074,0.0016698760904108767,-0.00022195564782357937,0.00018999812841458217,-0.001720024831352704,0.0,6.672299999991083,6.538100000398117
4.2,0.03935222534423645,0.0014391419680038625,-0.00019131127918287324,0.00016383484451387102,-0.001482552755647613,0.0,6.117599999925005,5.9689000008802395
4.4,0.039620797538862766,0.0012402803562610173,-0.00016488920045088702,0.0001412457651831971,-0.00127779880729279,0.0,6.552700000611367,6.437599999117083
4.6000000000000005,0.03985225790261108,0.001068892560170261,-0.00014211149422637396,0.00012175536250865057,-0.001101285480869966,0.0,6.452100000387873,6.306699999186094
4.800000000000001,0.04005173378989648,0.0009211851544682452,-0.00012247762874036634,0.00010494563683134932,-0.0009491345038451195,0.0,6.232800000361749,6.092999999964377
5.0,0.040223644531798115,0.0007938874946933119,-0.00010555486626364152,9.045180886272709e-05,-0.0008179927133666926,0.0,6.410199999663746,6.128999999418738
5.2,0.04037179904066777,0.0006841801138898289,-9.096950648008227e-05,7.795698669629098e-05,-0.0007049643117367999,0.0,6.267500000831205,6.130300000222633
5.4,0.04049948003270752,0.0005896327291922376,-7.839906767962172e-05,6.71866703302697e-05,-0.0006075503384868837,0.0,6.454400001530303,6.3033999995241174
5.6000000000000005,0.04060951667057903,0.0005081506571375561,-6.756539731231714e-05,5.790351634430021e-05,-0.0005235953161967893,0.0,6.3306000010925345,6.199299999934738
5.800000000000001,0.04070434720008858,0.0004379285461032634,-5.8228650716257705e-05,4.990254891673997e-05,-0.00045124060848237456,0.0,6.4770999997563194,6.348099999740953
6.0,0.04078607294913545,0.0003774104537891508,-5.018205536998915e-05,4.3006878805666206e-05,-0.000388883856653154,0.0,6.654700000581215,6.511200001114048
6.2,0.040856504874512714,0.0003252554146048299,-4.324737283488897e-05,3.706392854163046e-05,-0.0003351438182506501,0.0,6.443899999794667,6.284200000663986
6.4,0.040917203681904324,0.00028030775034500736,-3.727097347283996e-05,3.194213186949983e-05,-0.00028882995157775355,0.0,6.873400001495611,6.728899999870919
6.6000000000000005,0.04096951440472292,0.0002415714753528459,-3.2120445642281985e-05,2.7528062990911394e-05,-0.0002489161406562009,0.0,6.433099999412661,6.229300000995863
6.800000000000001,0.041014596206150986,0.00020818823405654413,-2.768166905548315e-05,2.372394791806768e-05,-0.0002145180163552733,0.0,7.192199998826254,7.063600000037695
7.0,0.041053448063733775,0.0001794182847930187,-2.385629012059081e-05,2.0445511631928296e-05,-0.00018487339222635397,0.0,6.268600000112201,6.113200000982033
7.2,0.04108693090509697,0.00015462411008933266,-2.0559544809166897e-05,1.7620118246298587e-05,-0.0001593253932178469,0.0,6.0880000000906875,5.946100000073784
7.4,0.041115786684979096,0.0001332562910810553,-1.771838162999812e-05,1.5185165688472e-05,-0.00013730790991010167,0.0,6.144899998616893,6.01220000135072
7.6000000000000005,0.04114065482613352,0.00011484133353403263,-1.526984357328923e-05,1.3086700835902241e-05,-0.00011833305955296349,0.0,6.0313000012683915,5.9108000004926
7.800000000000001,0.041162086388319474,9.897117596913167e-05,-1.3159673424322969e-05,1.1278225260235604e-05,-0.00010198037805245629,0.0,6.811900000684545,6.670099999610102
8.0,0.041180556279301665,8.529414754517715e-05,-1.1341111682351754e-05,9.719665580983414e-06,-8.788750452029628e-05,0.0,6.534300000566873,6.353099999614642
8.200000000000001,0.041196473778414934,7.350717541541551e-05,-9.773860525755546e-06,8.37648587071816e-06,-7.574215257860613e-05,0.0,6.156600000394974,6.008399999700487
8.4,0.04121019160587159,6.334906892347357e-05,-8.423190909125909e-06,7.218922587505698e-06,-6.527519085305163e-05,0.0,6.091799999921932,5.957699999271426
8.6,0.04122201373877122,5.459473184689761e-05,-7.2591730303035585e-06,6.221325160280639e-06,-5.625467951198929e-05,0.0,5.962900000668014,5.838699999003438
8.8,0.04123220214700497,4.705017444969845e-05,-6.2560131284803194e-06,5.361587659572241e-06,-4.848073081199421e-05,0.0,7.486799999242066,7.2729999992589
9.0,0.04124098259831413,4.054821482233109e-05,-5.391481924695122e-06,4.6206589845433724e-06,-4.17810798215501e-05,0.0,6.620000000111759,6.473600000390434
9.200000000000001,0.04124854966113725,3.4944774258471054e-05,-4.646422043529479e-06,3.982120725278214e-06,-3.600726720498358e-05,0.0,6.5757000011217315,6.42619999962335
9.4,0.04125507101610447,3.011568457889358e-05,-4.004323503115162e-06,3.4318233546799283e-06,-3.103134949966544e-05,0.0,6.263899998884881,6.121599999460159
9.600000000000001,0.04126069117171807,2.5953936656626504e-05,-3.4509578678684597e-06,2.95757269166886e-06,-2.674306399691662e-05,0.0,6.097399998907349,5.92280000091705
9.8,0.04126553466655583,2.2367309173307823e-05,-2.9740629577540006e-06,2.548859690693921e-06,-2.304738540900607e-05,0.0,6.1163000009401,5.982800001220312
10.0,0.04126970882895546,1.9276325062246163e-05,-2.563071127864764e-06,2.1966275707353594e-06,-1.9862420182127672e-05,0.0,6.08999999894877,5.972700000711484
10.200000000000001,0.04127330615533271,1.6612490354497088e-05,-2.2088750974067705e-06,1.8930711248329049e-06,-1.7117591797491873e-05,0.0,7.378500000413624,7.077599999320228
10.4,0.0412764063598349,1.4316776402317576e-05,-1.9036261391368932e-06,1.6314637629400397e-06,-1.4752076848132188e-05,0.0,6.662099998720805,6.51319999997213
10.600000000000001,0.04127907814074867,1.2338311847188625e-05,-1.6405601573552429e-06,1.4060084559034475e-06,-1.2713457237092188e-05,0.0,7.123600000340957,6.991399999606074
10.8,0.041281380702804196,1.0633255347415777e-05,-1.4138478005024725e-06,1.2117092776665263e-06,-1.0956558630802456e-05,0.0,7.23669999933918,7.095599999956903
11.0,0.04128336506910915,9.163824085743062e-06,-1.2184652869746547e-06,1.0442606994061838e-06,-9.44244942892779e-06,0.0,6.673899999441346,6.538300000102026
11.200000000000001,0.041285075211783824,7.897456529607353e-06,-1.0500830817895853e-06,8.999521818388395e-07,-8.137578068019388e-06,0.0,6.216899999344605,6.080400000428199
11.4,0.04128654902635144,6.806090891031536e-06,-9.049699572398791e-07,7.755859528302106e-07,-7.013029543991002e-06,0.0,6.560799998624134,6.382100000337232
11.600000000000001,0.04128781917147552,5.86554329780091e-06,-7.799103115803202e-07,6.684061468576034e-07,-6.04388467597139e-06,0.0,6.258699999307282,6.107299999712268
11.8,0.041288913792652204,5.0549718963701945e-06,-6.721329136296237e-07,5.760377370581997e-07,-5.208667915523242e-06,0.0,6.232399999134941,6.117999999332824
12.0,0.04128985714589408,4.356415011487283e-06,-5.79249494299649e-07,4.964339063493562e-07,-4.488871464057195e-06,0.0,6.1361000007309485,6.004900000334601
12.200000000000001,0.04129067013522583,3.7543931284608715e-06,-4.99201824282767e-07,4.278306915006363e-07,-3.868545153493786e-06,0.0,6.085899998652167,5.968299999949522
12.4,0.0412913707759023,3.2355658783456908e-06,-4.3021610518353764e-07,3.6870789490912005e-07,-3.333943001984988e-06,0.0,6.37540000025183,6.257799999730196
12.600000000000001,0.041291974593613494,2.7884364249783487e-06,-3.707636634256507e-07,3.177553982881038e-07,-2.87321861311583e-06,0.0,6.5745000010792864,6.376799999998184
12.8,0.04129249496852262,2.403096703481471e-06,-3.195270759520162e-07,2.738441311739949e-07,-2.4761626679776902e-06,0.0,6.794900000386406,6.653700000242679
13.0,0.04129294343176085,2.0710078646709817e-06,-2.7537097708725335e-07,2.36001051718367e-07,-2.1339766944137305e-06,0.0,6.763100000171107,6.609899999602931
13.200000000000001,0.04129332992094875,1.7848110603859014e-06,-2.3731689965814077e-07,2.0338758462986756e-07,-1.8390780989745754e-06,0.0,6.19649999862304,6.066200001441757
13.4,0.04129366300040684,1.5381643766875353e-06,-2.0452159286921921e-07,1.752810391319116e-07,-1.5849321424367577e-06,0.0,6.9924999988870695,6.848699998954544
13.600000000000001,0.041293950050934725,1.325602301672798e-06,-1.7625833646927316e-07,1.5105859455034448e-07,-1.3659071344361823e-06,0.0,6.195599999045953,5.958200001259684
13.8,0.0412941974333642,1.1424146137021524e-06,-1.519008371631045e-07,1.301834990183946e-07,-1.17714963934685e-06,0.0,6.604199999856064,6.458099998781108
14.0,0.04129441062951078,9.845420062621889e-07,-1.309093504048197e-07,1.1219317556598475e-07,-1.0144769278242368e-06,0.0,6.616300001041964,6.472299999586539
14.200000000000001,0.04129459436364668,8.484861367154435e-07,-1.1281872005117388e-07,9.668897159881055e-08,-8.742842903155709e-07,0.0,6.749499998477404,6.61249999939173
14.4,0.04129475270718729,7.312321055007845e-07,-9.722807083539566e-08,8.332732524783721e-08,-7.53465159611803e-07,0.0,6.186399999933201,6.055500000002212
14.600000000000001,0.0412948891689108,6.301816482057212e-07,-8.379192525918712e-08,7.181215207897664e-08,-6.493422711879402e-07,0.0,6.946100000277511,6.827499999417341
14.8,0.04129500677271019,5.43095559874713e-07,-7.221254806704255e-08,6.188828419348144e-08,-5.596083372570911e-07,0.0,6.746400000338326,6.606899998587323
15.0,0.04129510812460048,4.680440758571664e-07,-6.223334864691088e-08,5.333581585799608e-08,-4.822749188250035e-07,0.0,6.416099999114522,6.258999999772641
15.200000000000001,0.04129519547046616,4.0336410960213355e-07,-5.363319516340562e-08,4.5965230620980754e-08,-4.1562836338881005e-07,0.0,7.055000000036671,6.828899999163696
15.4,0.041295270745828366,3.4762239992520647e-07,-4.622151444365455e-08,3.9613201560599796e-08,-3.581918314078162e-07,0.0,6.289900000410853,6.087899999329238
15.600000000000001,0.041295335618734615,2.99583750886469e-07,-3.983406901237603e-08,3.413897238255591e-08,-3.0869257107712923e-07,0.0,6.494799999927636,6.349199999021948
15.8,0.04129539152672152,2.5818366082123305e-07,-3.4329317703492925e-08,2.942123809822427e-08,-2.660337145467413e-07,0.0,6.2099999995552935,6.079799999497482
16.0,0.04129543970866959,2.2250473370660402e-07,-2.9585279213979623e-08,2.5355457160615282e-08,-2.292699724984666e-07,0.0,6.733899999744608,6.607299999814131
16.2,0.041295481232255904,1.9175635036750034e-07,-2.5496829087017893e-08,2.185153476843269e-08,-1.9758668697244762e-07,0.0,6.501300000309129,6.346000000121421
16.400000000000002,0.04129551701761307,1.6525714888785757e-07,-2.1973370230465568e-08,1.883182656370241e-08,-1.7028177937182296e-07,0.0,6.0284999999566935,5.879599999389029
16.6,0.04129554785771868,1.4241992614330386e-07,-1.8936825344780202e-08,1.6229418030044404e-08,-1.4675019271932917e-07,0.0,6.707900000037625,6.517499999972642
16.8,0.04129557443596715,1.2273862583492582e-07,-1.631990679399996e-08,1.3986641618324892e-08,-1.2647048400397015e-07,0.0,6.303699999989476,6.1429000015778
17.0,0.0412955973413132,1.0577712459200869e-07,-1.4064625560600309e-08,1.2053799056427372e-08,-1.0899326965336173e-07,0.0,6.340199999613105,6.2152999998943415
17.2,0.041295617081322726,9.115956782821269e-08,-1.2121006245455332e-08,1.038805995467297e-08,-9.393126723828837e-08,0.0,6.055500000002212,5.923599999732687
17.400000000000002,0.04129563409342004,7.856204106787331e-08,-1.044597965083824e-08,8.952512750757426e-09,-8.09507136946714e-08,0.0,6.1552999995910795,6.017799998517148
17.6,0.041295648754580895,6.770539224616189e-08,-9.002428399767299e-09,7.715346741786851e-09,-6.976396932616437e-08,0.0,6.436399999074638,6.291800000326475
17.8,0.04129566138968601,5.8349045883731986e-08,-7.758364441227856e-09,6.649147241568634e-09,-6.012314400295082e-08,0.0,6.537299999763491,6.379200000083074
18.0,0.04129567227872016,5.028567213855196e-08,-6.686220221971059e-09,5.730287980463276e-09,-5.181460395844008e-08,0.0,6.468800000220654,6.3224999994417885
18.2,0.041295681662976445,4.333659245727914e-08,-5.762237802524557e-09,4.938407799814588e-09,-4.4654238112463166e-08,0.0,6.45509999958449,6.323900001007132
18.400000000000002,0.0412956897504032,3.734782028422546e-08,-4.96594239845376e-09,4.255959147506598e-09,-3.8483377792975323e-08,0.0,6.381600000167964,6.253400000787224
18.6,0.041295696720211945,3.218664876026096e-08,-4.27968868054583e-09,3.667819476798964e-09,-3.316528126569957e-08,0.0,6.3694000000396045,6.237700001292978
18.8,0.04129570272684859,2.7738710074353404e-08,-3.6882697654217622e-09,3.1609559970248334e-09,-2.8582103316216286e-08,0.0,6.2978000005387,6.169399999635061
19.0,0.04129570790341587,2.3905441110948316e-08,-3.1785802398945413e-09,2.72413702617519e-09,-2.4632284130337605e-08,0.0,6.40930000008666,6.276699999943958
19.200000000000003,0.04129571236462275,2.060189940333666e-08,-2.7393257506234177e-09,2.3476829755107592e-09,-2.122829853486206e-08,0.0,6.3730999991093995,6.173300000227755
19.400000000000002,0.04129571620932634,1.775488086402825e-08,-2.360772734355405e-09,2.0232518845803113e-09,-1.829471664508732e-08,0.0,6.609300000491203,6.439999999201973
19.6,0.04129571952272249,1.5301297628252997e-08,-2.0345327300836457e-09,1.7436545886152796e-09,-1.5766532406862864e-08,0.0,6.7727000005106675,6.635499999902095
19.8,0.04129572237823367,1.3186780078178398e-08,-1.7533764985115482e-09,1.5026953832477322e-09,-1.3587723076807096e-08,0.0,6.645100000241655,6.412400000044727
20.0,0.04129572483913592,1.1364472018591748e-08,-1.5110738219677592e-09,1.2950348423352333e-09,-1.1710007907393545e-08,0.0,6.238899999516434,6.105599999500555
20.200000000000003,0.041295726959961074,9.793992428503267e-09,-1.3022554465721882e-09,1.1160713362452572e-09,-1.0091778017434137e-08,0.0,6.256599999687751,6.120000000009895
20.400000000000002,0.041295728787705065,8.440540620589958e-09,-1.1222941091417924e-09,9.618391530116072e-10,-8.697174610607396e-09,0.0,8.202799999708077,8.085600000413251
20.6,0.04129573036286938,7.27412507494681e-09,-9.672019960896426e-10,8.289206463631804e-10,-7.495294318753466e-09,0.0,6.532400000651251,6.396799999492941
20.8,0.041295731720358525,6.2688988739876014e-09,-8.33542376923042e-10,7.14370421718467e-10,-6.459504298131967e-09,0.0,7.065599998895777,6.936299998415052
21.0,0.04129573289025347,5.402586939119462e-09,-7.183534524811972e-10,6.156501135895746e-10,-5.5668521917286186e-09,0.0,6.420100000468665,6.283200000325451
21.200000000000003,0.041295733898478244,4.65599242610501e-09,-6.190827227022289e-10,5.305721451980048e-10,-4.797557499051681e-09,0.0,6.765300000552088,6.635600000663544
21.400000000000002,0.04129573476737438,4.0125713194209575e-09,-5.335304176988192e-10,4.5725132002515615e-10,-4.134573276010181e-09,0.0,6.843200000730576,6.686099999569706
21.6,0.04129573551619599,3.458065895437069e-09,-4.5980075804282634e-10,3.940628308700697e-10,-3.5632081317133697e-09,0.0,7.726299998466857,7.577000000310363
21.8,0.0412957361615364,2.9801887145494103e-09,-3.9625995117947127e-10,3.396064725617114e-10,-3.070801099507168e-09,0.0,6.928400000106194,6.7604999985633185
22.0,0.04129573671769591,2.5683503565192042e-09,-3.4149997976779874e-10,2.926755531913485e-10,-2.6464408252564625e-09,0.0,7.7431999998225365,7.3700000011740485
22.200000000000003,0.041295737196998604,2.213424776626003e-09,-2.943074003782239e-10,2.5223013115661814e-10,-2.280723781237061e-09,0.0,8.214899999074987,8.014700000785524
22.400000000000002,0.041295737610065476,1.907547092273358e-09,-2.5363645955760444e-10,2.1737392794744848e-10,-1.965545889941157e-09,0.0,9.259099999326281,9.100699999180506
22.6,0.041295737966049795,1.643939262408452e-09,-2.1858591774129807e-10,1.8733460297469475e-10,-1.693923108369669e-09,0.0,7.556100001238519,7.3818000000756
22.8,0.041295738272839916,1.4167599566553233e-09,-1.8837908369372641e-10,1.6144640860768052e-10,-1.4598363532348359e-09,0.0,6.743899999491987,6.607200000871671
23.0,0.04129573853723408,1.2209750030273385e-09,-1.6234659569655193e-10,1.3913582001519902e-10,-1.2580986514681513e-09,0.0,6.301800000073854,6.1434999988705385
23.200000000000003,0.04129573876509108,1.0522459751068607e-09,-1.399115881908321e-10,1.1990836185371153e-10,-1.0842394247077964e-09,0.0,6.719700000758166,6.586100000276929
23.400000000000002,0.041295738961460056,9.068339565476628e-10,-1.2057691934342864e-10,1.0333798526718885e-10,-9.34406161887071e-10,0.0,7.4035999987245305,7.277400000020862
23.6,0.041295739130692406,7.815167280348814e-10,-1.0391414877778115e-10,8.905748274177208e-11,-8.05278646306675e-10,0.0,6.833100000221748,6.6698999999061925
23.8,0.04129573927653819,6.735173409776011e-10,-8.955404295668719e-11,7.675043432836361e-11,-6.939955577597881e-10,0.0,7.488400000511319,7.271500000570086
24.0,0.041295739402229255,5.804426000195387e-10,-7.717838980077442e-11,6.614414442537614e-11,-5.980909341881672e-10,0.0,7.090099999913946,6.818700001531397
24.200000000000003,0.04129573951055081,5.002300407754901e-10,-6.651295025125667e-11,5.700357735152798e-11,-5.154395521223171e-10,0.0,6.4056000010168646,6.256999999095569
24.400000000000002,0.04129573960390318,4.3110223223710407e-10,-5.732138851156004e-11,4.9126121528681676e-11,-4.442098648441363e-10,0.0,6.658199999947101,6.516199999168748
24.6,0.041295739684355,3.7152733429306754e-10,-4.940002919608101e-11,4.233727747596689e-11,-3.8282360206969625e-10,0.0,6.8126000005577225,6.507900001452072
24.8,0.04129573975368902,3.201852070474734e-10,-4.257333774339976e-11,3.64866186952484e-11,-3.2992044480341205e-10,0.0,6.306800001766533,6.174600001031649
25.0,0.041295739813441625,2.7593816106642177e-10,-3.669003994626806e-11,3.1444451270321656e-11,-2.8432803772178277e-10,0.0,6.828999999925145,6.578899998203269
25.200000000000003,0.0412957398649369,2.378057023428532e-10,-3.161976717563096e-11,2.7099084379801998e-11,-2.4503616783945176e-10,0.0,6.304799999270472,6.1707999993814155
25.400000000000002,0.04129573990931593,2.0494285364828704e-10,-2.7250166723669908e-11,2.3354189321296062e-11,-2.1117409354756581e-10,0.0,6.63659999918309,6.3950999992812285
25.6,0.04129573994756214,1.7662138391098803e-10,-2.3484411922754944e-11,2.012682450378219e-11,-1.819915321066119e-10,0.0,7.062799999403069,6.695400001262897
25.8,0.04129573998052302,1.522137130499257e-10,-2.0239054374222182e-11,1.7345460309023342e-11,-1.5684176434393075e-10,0.0,6.478599998445134,6.325100001049577
26.0,0.04129574000892897,1.3117898513437764e-10,-1.7442178318189405e-11,1.494846558063997e-11,-1.351674922867771e-10,0.0,6.588999998712097,6.348500000967761
26.200000000000003,0.04129574003340945,1.130510935903414e-10,-1.503180785359423e-11,1.288270161833926e-11,-1.1648840737105536e-10,0.0,7.411700000375276,7.2338000009040115
26.400000000000002,0.041295740054506924,9.742833151571583e-11,-1.2954532039009466e-11,1.110241243914405e-11,-1.0039063947250369e-10,0.0,6.782299999031238,6.637000000409898
26.6,0.041295740072688894,8.396450953686572e-11,-1.1164319404610549e-11,9.56814749407738e-12,-8.651745782380021e-11,0.0,6.260199999815086,6.115700000009383
26.8,0.041295740088358256,7.236127852983878e-11,-9.621499395226015e-12,8.245911493872963e-12,-7.45614412094148e-11,0.0,9.365300000354182,9.225700001479709
27.0,0.04129574010186224,6.236152390883206e-11,-8.291884432266886e-12,7.106390937610399e-12,-6.425763636829698e-11,0.0,6.578399999852991,6.302199999481672
27.200000000000003,0.04129574011350008,5.3743651939995066e-11,-7.146010426546195e-12,6.124359899494955e-12,-5.537775034900764e-11,0.0,6.71169999986887,6.572100000994396
27.400000000000002,0.04129574012352966,4.631671445022802e-11,-6.158487863293756e-12,5.2779975282704655e-12,-4.772494202664894e-11,0.0,6.719000000884989,6.566899999597808
27.6,0.041295740132173235,3.991610943139e-11,-5.307433884504409e-12,4.5486353179882416e-12,-4.112976690514777e-11,0.0,6.948299998839502,6.793399999878602
27.8,0.04129574013962234,3.440002598226455e-11,-4.573988829907914e-12,3.920034641908484e-12,-3.544593398992564e-11,0.0,6.5300999995088205,6.379899999956251
28.0,0.04129574014604204,2.964621666536153e-11,-3.941901631315541e-12,3.378314208094229e-12,-3.054760539542416e-11,0.0,6.521799999973155,6.359900000461494
28.200000000000003,0.041295740151574584,2.55493408084179e-11,-3.3971632925034163e-12,2.9114673876658776e-12,-2.6326190153158768e-11,0.0,6.391699998857803,6.2462999994750135
28.400000000000002,0.041295740156342575,2.2018621731186714e-11,-2.927702367358807e-12,2.509129028114332e-12,-2.2688118878485356e-11,0.0,6.777500000680448,6.638000000748434
28.6,0.04129574016045166,1.8975821459986647e-11,-2.523117070987274e-12,2.1623856601706715e-12,-1.9552796595259055e-11,0.0,6.705200001306366,6.520099999761442
28.8,0.04129574016399291,1.635350983870376e-11,-2.1744417872004083e-12,1.8635681356304256e-12,-1.685076073588137e-11,0.0,6.4913000005617505,6.357799999022973
29.0,0.04129574016704478,1.4093586352626086e-11,-1.8739509294305743e-12,1.6060276909022048e-12,-1.4522101403733123e-11,0.0,6.6931999990629265,6.5389999999752035
29.200000000000003,0.04129574016967491,1.2145960303548122e-11,-1.6149853753138007e-12,1.3840992382421564e-12,-1.251527910062562e-11,0.0,6.592599998839432,6.443700000090757
29.400000000000002,0.04129574017194158,1.046748516074058e-11,-1.391805749648935e-12,1.19282807169635e-12,-1.0785749957349916e-11,0.0,7.019399999990128,6.863300000986783
29.6,0.041295740173895014,9.020967282489602e-12,-1.199468993341246e-12,1.0279742912332222e-12,-9.295225693584644e-12,0.0,6.784400000469759,6.627499999012798
29.8,0.041295740175578494,7.774340170312188e-12,-1.033712235032781e-12,8.859240586697921e-13,-8.01071899401164e-12,0.0,6.963499999983469,6.812300000092364
30.0,0.04129574017702933,6.699993834116407e-12,-8.908627057311692e-13,7.63477638158732e-13,-6.903683951966618e-12,0.0,7.083099999363185,6.920399999216897
30.200000000000003,0.04129574017827968,5.774099473049162e-12,-7.677532551265844e-13,6.57996676216476e-13,-5.949695887941909e-12,0.0,7.2636000004422385,7.115999998859479
30.400000000000002,0.04129574017935724,4.976167232197275e-12,-6.61655367781879e-13,5.670548606828071e-13,-5.1274630021655566e-12,0.0,7.405399999697693,7.252800000060233
30.6,0.041295740180285895,4.288501513200864e-12,-5.702211614033711e-13,4.88683550820509e-13,-4.418894043035959e-12,0.0,7.2142999997595325,7.081699999616831
30.8,0.041295740181086206,3.695856702795879e-12,-4.914216042169493e-13,4.211698030410772e-13,-3.80826846996273e-12,0.0,6.61729999956151,6.477599999925587
31.0,0.041295740181775925,3.185114756178854e-12,-4.235093110471176e-13,3.6297454897375787e-13,-3.2819814580389287e-12,0.0,6.571199999598321,6.437699999878532
31.200000000000003,0.04129574018237033,2.744962843390039e-12,-3.649831706143321e-13,3.127932733677588e-13,-2.8284047593940885e-12,0.0,6.696200000078534,6.561800000781659
31.400000000000002,0.04129574018288259,2.365629533715951e-12,-3.1454661212444134e-13,2.6956877964096724e-13,-2.4375636856315873e-12,0.0,6.306000001131906,6.172399998831679
31.6,0.041295740183324055,2.038714337374807e-12,-2.7107929135481926e-13,2.323234770890333e-13,-2.1007232764669655e-12,0.0,6.628299999647425,6.490900001153932
31.8,0.04129574018370452,1.7569777906441923e-12,-2.336181274747554e-13,2.0021912610351026e-13,-1.8104160091420425e-12,0.0,6.273200000578072,6.133999999292428
32.0,0.041295740184032405,1.5141737958770155e-12,-2.0133311670605543e-13,1.725574017882069e-13,-1.5602325803545855e-12,0.0,6.548299999849405,6.419800000003306
32.2,0.04129574018431498,1.3049266575012485e-12,-1.735090023668544e-13,1.487117100401598e-13,-1.3446065863211332e-12,0.0,6.483200000729994,6.333200000881334
32.4,0.0412957401845585,1.1246000595009552e-12,-1.495307874290715e-13,1.2815100416447087e-13,-1.1587758385420035e-12,0.0,6.289599999945494,6.157100000564242
32.6,0.04129574018476837,9.691911375784574e-13,-1.288672563473116e-13,1.1043895406186806e-13,-9.986478888058332e-13,0.0,6.819700000050943,6.650400000580703
32.800000000000004,0.04129574018494924,8.352523047068599e-13,-1.1105778049100548e-13,9.51968631552527e-14,-8.60660063216479e-13,0.0,6.385700000464567,6.225899998753448
33.0,0.041295740185105116,7.198408324219029e-13,-9.571132430227554e-14,8.199987667124813e-14,-7.416691343308198e-13,0.0,6.428899998354609,6.282899999860092
33.2,0.041295740185239446,6.203564233404126e-13,-8.24868585716006e-14,7.06954547202275e-14,-6.392475280398348e-13,0.0,6.476799999290961,6.3331000001198845
33.4,0.041295740185355215,5.346316378739602e-13,-7.108921278026726e-14,6.090663315493078e-14,-5.508802631789311e-13,0.0,6.307300000116811,6.176000000778004
33.6,0.04129574018545499,4.607385953973838e-13,-6.12659769412777e-14,5.251664475427657e-14,-4.748011985295059e-13,0.0,6.002199999784352,5.858399999851827
33.800000000000004,0.04129574018554097,3.970682484208796e-13,-5.279894109592312e-14,4.524736860098605e-14,-4.091540087658521e-13,0.0,5.975799998850562,5.834999999933643
34.0,0.04129574018561507,3.421892930251265e-13,-4.550162023998764e-14,3.901061573348759e-14,-3.526313265611465e-13,0.0,6.777900000088266,6.654200000411947
34.2,0.04129574018567893,2.948995953686261e-13,-3.921092421283314e-14,3.3624448254112185e-14,-3.0387722499406e-13,0.0,6.240700000489596,6.108999999923981
34.4,0.04129574018573396,2.541580919285994e-13,-3.379210329785639e-14,2.894357318543551e-14,-2.618388711891507e-13,0.0,6.303099999058759,6.169199999931152
34.6,0.04129574018578139,2.1902713729884813e-13,-2.912221936278437e-14,2.4976901905784588e-14,-2.257130461297871e-13,0.0,6.278100001509301,6.146699999590055
34.800000000000004,0.041295740185822265,1.8876648778699326e-13,-2.5096241678029586e-14,2.1508756514606127e-14,-1.9447182801717334e-13,0.0,6.27619999977469,6.146699999590055
35.0,0.04129574018585749,1.6268615889416228e-13,-2.162893125893229e-14,1.8526290969626397e-14,-1.6760035026793186e-13,0.0,6.081200001062825,5.941399998846464
35.2,0.041295740185887844,1.4020215495469078e-13,-1.864044991811568e-14,1.5979991400235693e-14,-1.4446499683625686e-13,0.0,6.0154000002512475,5.890299999009585
35.4,0.04129574018591401,1.2082949242529853e-13,-1.6063750114809213e-14,1.3771685406608768e-14,-1.244878838001729e-13,0.0,7.304599999770289,7.138999999369844
35.6,0.04129574018593656,1.0413555749133426e-13,-1.3843388525414918e-14,1.1865558139271874e-14,-1.0727758520053321e-13,0.0,7.042700000965851,6.897799999933341
35.800000000000004,0.04129574018595599,8.974943269366531e-14,-1.1930590031389801e-14,1.0220430503187554e-14,-9.24497129799407e-14,0.0,6.997399999818299,6.849899998996989
36.0,0.04129574018597274,7.734921902638171e-14,-1.0282594179264797e-14,8.808033700724098e-15,-7.968214722600261e-14,0.0,6.450700000641518,6.2882999991416
36.2,0.04129574018598718,6.665961280569923e-14,-8.861566910805548e-15,7.599754265363665e-15,-6.868097533307285e-14,0.0,8.485300000756979,8.299600000100327
36.4,0.041295740185999616,5.744868787489867e-14,-7.635549999142651e-15,6.556360804274375e-15,-5.918260723201924e-14,0.0,6.414399998902809,6.279299999732757
36.6,0.04129574018601034,4.9519598644894374e-14,-6.580137781599642e-15,5.629879577333634e-15,-5.0974021823872324e-14,0.0,6.571500000063679,6.443399999625399
36.800000000000004,0.04129574018601959,4.267826196000339e-14,-5.6719038196587686e-15,4.8569777841604294e-15,-4.395536630565418e-14,0.0,6.622799999604467,6.47699999899487
